
2022-05-10  19.27.14    BenchmarkSAR    bin = 5    fee = 0.0015 - 0.002    2022-05-04 ~  (6) days

29124 loaded. (6 days)
0.001000 / 0.001000 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 14 / 5 / 9 / 0.5556 	 h = -0.0203 / 0.0910 	 p = 0.05 	 avg = 0.00 	 % = 1.0811 / +4.0559
0.005000 / 0.005000 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1584 	 p = 0.06 	 avg = 0.00 	 % = 1.0960 / +4.8021
0.005000 / 0.005000 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1627 	 p = 0.07 	 avg = 0.00 	 % = 1.1221 / +6.1057
0.005000 / 0.005000 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 25 / 6 / 19 / 0.3158 	 h = -0.0203 / 0.1663 	 p = 0.06 	 avg = 0.00 	 % = 1.1014 / +5.0686
0.005000 / 0.005000 / 0.023000 	 t = 0.0000 / 0.0200 	 c = 35 / 12 / 23 / 0.5217 	 h = -0.0204 / 0.0976 	 p = 0.03 	 avg = 0.00 	 % = 1.0485 / +2.4267
0.005000 / 0.005000 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 42 / 16 / 26 / 0.6154 	 h = -0.0204 / 0.1030 	 p = 0.03 	 avg = 0.00 	 % = 1.0472 / +2.3579
0.005000 / 0.005000 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0204 / 0.1034 	 p = 0.02 	 avg = 0.00 	 % = 1.0295 / +1.4737
0.005000 / 0.005000 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0204 / 0.1041 	 p = 0.04 	 avg = 0.00 	 % = 1.0563 / +2.8146
0.005000 / 0.005000 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0203 / 0.1039 	 p = 0.05 	 avg = 0.00 	 % = 1.0722 / +3.6078
0.005000 / 0.005000 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0203 / 0.1044 	 p = 0.05 	 avg = 0.00 	 % = 1.0734 / +3.6693
0.005000 / 0.005000 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 43 / 19 / 24 / 0.7917 	 h = -0.0203 / 0.1057 	 p = 0.07 	 avg = 0.00 	 % = 1.1092 / +5.4584
0.005000 / 0.005000 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 43 / 19 / 24 / 0.7917 	 h = -0.0203 / 0.1068 	 p = 0.08 	 avg = 0.00 	 % = 1.1292 / +6.4616
0.005000 / 0.005000 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 45 / 20 / 25 / 0.8000 	 h = -0.0204 / 0.1079 	 p = 0.03 	 avg = 0.00 	 % = 1.0550 / +2.7510
0.005000 / 0.005000 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 45 / 20 / 25 / 0.8000 	 h = -0.0204 / 0.1089 	 p = 0.05 	 avg = 0.00 	 % = 1.0783 / +3.9171
0.005000 / 0.005000 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 45 / 20 / 25 / 0.8000 	 h = -0.0204 / 0.1099 	 p = 0.05 	 avg = 0.00 	 % = 1.0899 / +4.4949
0.005000 / 0.005000 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 45 / 20 / 25 / 0.8000 	 h = -0.0204 / 0.1109 	 p = 0.07 	 avg = 0.00 	 % = 1.1088 / +5.4403
0.005000 / 0.005000 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 45 / 20 / 25 / 0.8000 	 h = -0.0204 / 0.1110 	 p = 0.07 	 avg = 0.00 	 % = 1.1149 / +5.7472
0.005000 / 0.005000 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 45 / 19 / 26 / 0.7308 	 h = -0.0204 / 0.1106 	 p = 0.06 	 avg = 0.00 	 % = 1.1021 / +5.1052
0.005000 / 0.005000 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 45 / 18 / 27 / 0.6667 	 h = -0.0204 / 0.1050 	 p = 0.04 	 avg = 0.00 	 % = 1.0671 / +3.3538
0.005000 / 0.005000 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1062 	 p = 0.01 	 avg = 0.00 	 % = 1.0193 / +0.9637
0.005000 / 0.005000 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1065 	 p = 0.02 	 avg = 0.00 	 % = 1.0301 / +1.5028
0.005000 / 0.005000 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1068 	 p = 0.02 	 avg = 0.00 	 % = 1.0359 / +1.7942
0.005000 / 0.005000 / 0.046000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1069 	 p = 0.03 	 avg = 0.00 	 % = 1.0504 / +2.5219
0.005000 / 0.005000 / 0.047000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1071 	 p = 0.04 	 avg = 0.00 	 % = 1.0556 / +2.7783
0.005000 / 0.005000 / 0.048000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1019 	 p = 0.01 	 avg = 0.00 	 % = 1.0147 / +0.7355
0.005000 / 0.005000 / 0.049000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1026 	 p = 0.02 	 avg = 0.00 	 % = 1.0209 / +1.0425
0.005000 / 0.005000 / 0.050000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1030 	 p = 0.02 	 avg = 0.00 	 % = 1.0308 / +1.5414
0.005000 / 0.005000 / 0.051000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1030 	 p = 0.02 	 avg = 0.00 	 % = 1.0348 / +1.7402
0.005000 / 0.005000 / 0.052000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1003 	 p = 0.02 	 avg = 0.00 	 % = 1.0314 / +1.5722
0.005000 / 0.005000 / 0.053000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1009 	 p = 0.02 	 avg = 0.00 	 % = 1.0341 / +1.7036
0.005000 / 0.005000 / 0.054000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1009 	 p = 0.03 	 avg = 0.00 	 % = 1.0359 / +1.7932
0.005000 / 0.005000 / 0.055000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1011 	 p = 0.03 	 avg = 0.00 	 % = 1.0391 / +1.9560
0.005100 / 0.005100 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 8 / 12 / 0.6667 	 h = -0.0203 / 0.1421 	 p = 0.09 	 avg = 0.00 	 % = 1.1501 / +7.5046
0.005100 / 0.005100 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1474 	 p = 0.18 	 avg = 0.01 	 % = 1.3147 / +15.7327
0.005100 / 0.005100 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 22 / 9 / 13 / 0.6923 	 h = -0.0204 / 0.1507 	 p = 0.16 	 avg = 0.01 	 % = 1.2884 / +14.4179
0.005100 / 0.005100 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1587 	 p = 0.06 	 avg = 0.00 	 % = 1.0968 / +4.8411
0.005100 / 0.005100 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1630 	 p = 0.07 	 avg = 0.00 	 % = 1.1229 / +6.1454
0.005100 / 0.005100 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 25 / 6 / 19 / 0.3158 	 h = -0.0203 / 0.1666 	 p = 0.06 	 avg = 0.00 	 % = 1.1025 / +5.1244
0.005100 / 0.005100 / 0.022000 	 t = 0.0000 / 0.0200 	 c = 35 / 13 / 22 / 0.5909 	 h = -0.0204 / 0.0966 	 p = 0.02 	 avg = 0.00 	 % = 1.0360 / +1.8008
0.005100 / 0.005100 / 0.023000 	 t = 0.0000 / 0.0200 	 c = 35 / 12 / 23 / 0.5217 	 h = -0.0204 / 0.0979 	 p = 0.03 	 avg = 0.00 	 % = 1.0523 / +2.6129
0.005100 / 0.005100 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 42 / 16 / 26 / 0.6154 	 h = -0.0204 / 0.1030 	 p = 0.04 	 avg = 0.00 	 % = 1.0582 / +2.9123
0.005100 / 0.005100 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0204 / 0.1034 	 p = 0.02 	 avg = 0.00 	 % = 1.0362 / +1.8099
0.005100 / 0.005100 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0204 / 0.1041 	 p = 0.04 	 avg = 0.00 	 % = 1.0649 / +3.2460
0.005100 / 0.005100 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0203 / 0.1040 	 p = 0.05 	 avg = 0.00 	 % = 1.0813 / +4.0641
0.005100 / 0.005100 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0203 / 0.1045 	 p = 0.06 	 avg = 0.00 	 % = 1.0827 / +4.1328
0.005100 / 0.005100 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 43 / 19 / 24 / 0.7917 	 h = -0.0203 / 0.1058 	 p = 0.08 	 avg = 0.00 	 % = 1.1219 / +6.0952
0.005100 / 0.005100 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 45 / 19 / 26 / 0.7308 	 h = -0.0203 / 0.1069 	 p = 0.06 	 avg = 0.00 	 % = 1.0872 / +4.3605
0.005100 / 0.005100 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 47 / 20 / 27 / 0.7407 	 h = -0.0204 / 0.1081 	 p = 0.02 	 avg = 0.00 	 % = 1.0285 / +1.4267
0.005100 / 0.005100 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1090 	 p = 0.01 	 avg = 0.00 	 % = 1.0126 / +0.6281
0.005100 / 0.005100 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1100 	 p = 0.01 	 avg = 0.00 	 % = 1.0230 / +1.1486
0.005100 / 0.005100 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1110 	 p = 0.03 	 avg = 0.00 	 % = 1.0412 / +2.0608
0.005100 / 0.005100 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1112 	 p = 0.03 	 avg = 0.00 	 % = 1.0523 / +2.6165
0.005100 / 0.005100 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1107 	 p = 0.03 	 avg = 0.00 	 % = 1.0508 / +2.5412
0.005100 / 0.005100 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 49 / 18 / 31 / 0.5806 	 h = -0.0204 / 0.1052 	 p = 0.01 	 avg = 0.00 	 % = 1.0195 / +0.9748
0.005100 / 0.005100 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1063 	 p = 0.03 	 avg = 0.00 	 % = 1.0494 / +2.4714
0.005100 / 0.005100 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1066 	 p = 0.04 	 avg = 0.00 	 % = 1.0646 / +3.2276
0.005100 / 0.005100 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1069 	 p = 0.05 	 avg = 0.00 	 % = 1.0715 / +3.5751
0.005100 / 0.005100 / 0.046000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1070 	 p = 0.06 	 avg = 0.00 	 % = 1.0825 / +4.1258
0.005100 / 0.005100 / 0.047000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1073 	 p = 0.06 	 avg = 0.00 	 % = 1.0878 / +4.3903
0.005100 / 0.005100 / 0.048000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1020 	 p = 0.03 	 avg = 0.00 	 % = 1.0456 / +2.2778
0.005100 / 0.005100 / 0.049000 	 t = 0.0000 / 0.0200 	 c = 51 / 20 / 31 / 0.6452 	 h = -0.0204 / 0.1027 	 p = 0.04 	 avg = 0.00 	 % = 1.0525 / +2.6236
0.005100 / 0.005100 / 0.050000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1030 	 p = 0.04 	 avg = 0.00 	 % = 1.0619 / +3.0934
0.005100 / 0.005100 / 0.051000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1031 	 p = 0.05 	 avg = 0.00 	 % = 1.0666 / +3.3296
0.005100 / 0.005100 / 0.052000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1004 	 p = 0.04 	 avg = 0.00 	 % = 1.0622 / +3.1096
0.005100 / 0.005100 / 0.053000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1010 	 p = 0.05 	 avg = 0.00 	 % = 1.0646 / +3.2311
0.005100 / 0.005100 / 0.054000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1010 	 p = 0.05 	 avg = 0.00 	 % = 1.0662 / +3.3081
0.005100 / 0.005100 / 0.055000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1013 	 p = 0.05 	 avg = 0.00 	 % = 1.0689 / +3.4454
0.005200 / 0.005200 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 8 / 12 / 0.6667 	 h = -0.0203 / 0.1423 	 p = 0.09 	 avg = 0.00 	 % = 1.1507 / +7.5364
0.005200 / 0.005200 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1476 	 p = 0.18 	 avg = 0.01 	 % = 1.3181 / +15.9045
0.005200 / 0.005200 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 22 / 9 / 13 / 0.6923 	 h = -0.0204 / 0.1509 	 p = 0.16 	 avg = 0.01 	 % = 1.2893 / +14.4630
0.005200 / 0.005200 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1590 	 p = 0.06 	 avg = 0.00 	 % = 1.0979 / +4.8947
0.005200 / 0.005200 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1633 	 p = 0.07 	 avg = 0.00 	 % = 1.1244 / +6.2204
0.005200 / 0.005200 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 25 / 7 / 18 / 0.3889 	 h = -0.0203 / 0.1669 	 p = 0.06 	 avg = 0.00 	 % = 1.1041 / +5.2027
0.005200 / 0.005200 / 0.022000 	 t = 0.0000 / 0.0200 	 c = 35 / 13 / 22 / 0.5909 	 h = -0.0204 / 0.0970 	 p = 0.02 	 avg = 0.00 	 % = 1.0405 / +2.0257
0.005200 / 0.005200 / 0.023000 	 t = 0.0000 / 0.0200 	 c = 35 / 12 / 23 / 0.5217 	 h = -0.0204 / 0.0982 	 p = 0.04 	 avg = 0.00 	 % = 1.0580 / +2.8975
0.005200 / 0.005200 / 0.028000 	 t = 0.0000 / 0.0200 	 c = 42 / 15 / 27 / 0.5556 	 h = -0.0204 / 0.1023 	 p = 0.01 	 avg = 0.00 	 % = 1.0161 / +0.8061
0.005200 / 0.005200 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 42 / 16 / 26 / 0.6154 	 h = -0.0204 / 0.1032 	 p = 0.04 	 avg = 0.00 	 % = 1.0593 / +2.9634
0.005200 / 0.005200 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0204 / 0.1034 	 p = 0.03 	 avg = 0.00 	 % = 1.0374 / +1.8686
0.005200 / 0.005200 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 44 / 18 / 26 / 0.6923 	 h = -0.0203 / 0.1041 	 p = 0.05 	 avg = 0.00 	 % = 1.0675 / +3.3750
0.005200 / 0.005200 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 44 / 19 / 25 / 0.7600 	 h = -0.0203 / 0.1040 	 p = 0.06 	 avg = 0.00 	 % = 1.0839 / +4.1968
0.005200 / 0.005200 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 43 / 18 / 25 / 0.7200 	 h = -0.0203 / 0.1045 	 p = 0.07 	 avg = 0.00 	 % = 1.1100 / +5.5010
0.005200 / 0.005200 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 45 / 19 / 26 / 0.7308 	 h = -0.0203 / 0.1058 	 p = 0.05 	 avg = 0.00 	 % = 1.0745 / +3.7243
0.005200 / 0.005200 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 47 / 19 / 28 / 0.6786 	 h = -0.0203 / 0.1071 	 p = 0.05 	 avg = 0.00 	 % = 1.0728 / +3.6404
0.005200 / 0.005200 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1082 	 p = 0.00 	 avg = 0.00 	 % = 1.0046 / +0.2297
0.005200 / 0.005200 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1092 	 p = 0.01 	 avg = 0.00 	 % = 1.0263 / +1.3131
0.005200 / 0.005200 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1101 	 p = 0.02 	 avg = 0.00 	 % = 1.0359 / +1.7960
0.005200 / 0.005200 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1110 	 p = 0.03 	 avg = 0.00 	 % = 1.0543 / +2.7132
0.005200 / 0.005200 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1112 	 p = 0.04 	 avg = 0.00 	 % = 1.0653 / +3.2643
0.005200 / 0.005200 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1107 	 p = 0.04 	 avg = 0.00 	 % = 1.0639 / +3.1955
0.005200 / 0.005200 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 49 / 18 / 31 / 0.5806 	 h = -0.0204 / 0.1061 	 p = 0.03 	 avg = 0.00 	 % = 1.0363 / +1.8150
0.005200 / 0.005200 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1065 	 p = 0.04 	 avg = 0.00 	 % = 1.0625 / +3.1268
0.005200 / 0.005200 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1067 	 p = 0.05 	 avg = 0.00 	 % = 1.0775 / +3.8759
0.005200 / 0.005200 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 49 / 19 / 30 / 0.6333 	 h = -0.0204 / 0.1069 	 p = 0.06 	 avg = 0.00 	 % = 1.0837 / +4.1828
0.005200 / 0.005200 / 0.046000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1070 	 p = 0.06 	 avg = 0.00 	 % = 1.0954 / +4.7676
0.005200 / 0.005200 / 0.047000 	 t = 0.0000 / 0.0200 	 c = 49 / 20 / 29 / 0.6897 	 h = -0.0204 / 0.1073 	 p = 0.07 	 avg = 0.00 	 % = 1.1012 / +5.0603
0.005200 / 0.005200 / 0.048000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1021 	 p = 0.04 	 avg = 0.00 	 % = 1.0623 / +3.1165
0.005200 / 0.005200 / 0.049000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1028 	 p = 0.05 	 avg = 0.00 	 % = 1.0684 / +3.4215
0.005200 / 0.005200 / 0.050000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1031 	 p = 0.05 	 avg = 0.00 	 % = 1.0785 / +3.9246
0.005200 / 0.005200 / 0.051000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1031 	 p = 0.06 	 avg = 0.00 	 % = 1.0830 / +4.1493
0.005200 / 0.005200 / 0.052000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1005 	 p = 0.07 	 avg = 0.00 	 % = 1.0949 / +4.7463
0.005200 / 0.005200 / 0.053000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1011 	 p = 0.07 	 avg = 0.00 	 % = 1.0971 / +4.8555
0.005200 / 0.005200 / 0.054000 	 t = 0.0000 / 0.0200 	 c = 51 / 21 / 30 / 0.7000 	 h = -0.0204 / 0.1011 	 p = 0.07 	 avg = 0.00 	 % = 1.0984 / +4.9183
0.005200 / 0.005200 / 0.055000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1014 	 p = 0.01 	 avg = 0.00 	 % = 1.0014 / +0.0710
0.005200 / 0.005200 / 0.056000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1021 	 p = 0.01 	 avg = 0.00 	 % = 1.0083 / +0.4127
0.005200 / 0.005200 / 0.057000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1024 	 p = 0.02 	 avg = 0.00 	 % = 1.0181 / +0.9063
0.005200 / 0.005200 / 0.058000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1024 	 p = 0.02 	 avg = 0.00 	 % = 1.0208 / +1.0408
0.005200 / 0.005200 / 0.059000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1025 	 p = 0.02 	 avg = 0.00 	 % = 1.0236 / +1.1779
0.005200 / 0.005200 / 0.060000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1025 	 p = 0.02 	 avg = 0.00 	 % = 1.0260 / +1.2984
0.005200 / 0.005200 / 0.061000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1025 	 p = 0.03 	 avg = 0.00 	 % = 1.0272 / +1.3601
0.005200 / 0.005200 / 0.062000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1025 	 p = 0.03 	 avg = 0.00 	 % = 1.0278 / +1.3899
0.005200 / 0.005200 / 0.063000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1025 	 p = 0.03 	 avg = 0.00 	 % = 1.0341 / +1.7036
0.005200 / 0.005200 / 0.064000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.0994 	 p = 0.02 	 avg = 0.00 	 % = 1.0191 / +0.9529
0.005200 / 0.005200 / 0.065000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1000 	 p = 0.02 	 avg = 0.00 	 % = 1.0197 / +0.9844
0.005200 / 0.005200 / 0.066000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1004 	 p = 0.02 	 avg = 0.00 	 % = 1.0203 / +1.0164
0.005200 / 0.005200 / 0.067000 	 t = 0.0000 / 0.0200 	 c = 52 / 20 / 32 / 0.6250 	 h = -0.0204 / 0.1004 	 p = 0.03 	 avg = 0.00 	 % = 1.0367 / +1.8346
0.005300 / 0.005300 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 8 / 12 / 0.6667 	 h = -0.0203 / 0.1426 	 p = 0.09 	 avg = 0.00 	 % = 1.1520 / +7.6000
0.005300 / 0.005300 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1478 	 p = 0.18 	 avg = 0.01 	 % = 1.3200 / +15.9979
0.005300 / 0.005300 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 22 / 9 / 13 / 0.6923 	 h = -0.0204 / 0.1512 	 p = 0.16 	 avg = 0.01 	 % = 1.2911 / +14.5541
0.005300 / 0.005300 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1593 	 p = 0.06 	 avg = 0.00 	 % = 1.0990 / +4.9494
0.005300 / 0.005300 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1635 	 p = 0.07 	 avg = 0.00 	 % = 1.1252 / +6.2584
0.005300 / 0.005300 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 25 / 7 / 18 / 0.3889 	 h = -0.0203 / 0.1671 	 p = 0.06 	 avg = 0.00 	 % = 1.1064 / +5.3217
0.005300 / 0.005300 / 0.022000 	 t = 0.0000 / 0.0200 	 c = 35 / 13 / 22 / 0.5909 	 h = -0.0204 / 0.0972 	 p = 0.03 	 avg = 0.00 	 % = 1.0444 / +2.2191
0.005300 / 0.005300 / 0.023000 	 t = 0.0000 / 0.0200 	 c = 35 / 12 / 23 / 0.5217 	 h = -0.0204 / 0.0985 	 p = 0.04 	 avg = 0.00 	 % = 1.0614 / +3.0709
0.005300 / 0.005300 / 0.028000 	 t = 0.0000 / 0.0200 	 c = 42 / 16 / 26 / 0.6154 	 h = -0.0204 / 0.1023 	 p = 0.02 	 avg = 0.00 	 % = 1.0339 / +1.6927
0.005300 / 0.005300 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 44 / 16 / 28 / 0.5714 	 h = -0.0204 / 0.1032 	 p = 0.02 	 avg = 0.00 	 % = 1.0240 / +1.1991
